time,Sw,bulk_vel_x,bulk_vel_y,bulk_vel_z,h_w,heat_joules_extracted_this_timestep_h2o,mass_kg_h2o_extracted_this_timestep,mu_w,pressure_injection_point,pressure_middle,pressure_prod_point,rhow,temperature,temperature_injection_point,temperature_middle
328321965600,1,-4.8644190910669e-10,3.8130822005792e-10,0,1721085.8142128,0,0,7.0936246042352e-05,35302403.345026,35426669.307047,35552942.329334,607.96629458538,639.17303698035,551.64556829001,593.30560894393
328952685600,1,-4.8664571890207e-10,3.8128843026898e-10,0,1721937.5635326,0,0,7.0888674170597e-05,35301716.666482,35425988.184837,35552203.798121,607.58641128842,639.29664299883,551.77306279343,593.43151177296
329583405600,1,-4.8684818473371e-10,3.8126731191143e-10,0,1722785.8071583,0,0,7.0841304732961e-05,35301032.660093,35425309.650818,35551467.628262,607.20782734571,639.41959908328,551.8999849496,593.55682723716
330214125600,1,-4.8704888329869e-10,3.8124456645614e-10,0,1723630.5551335,0,0,7.0794137149043e-05,35300351.3109,35424633.694361,35550734.104686,606.83054216225,639.54190851403,552.02633705785,593.68155791739
330844845600,1,-4.8724895322693e-10,3.8122171223096e-10,0,1724471.8147775,0,0,7.0747171026294e-05,35299673.544434,35423961.140638,35550003.627279,606.45455657571,639.66357413796,552.15212178188,593.80570676883
331475565600,1,-4.874475812576e-10,3.8119727872239e-10,0,1725309.5950902,0,0,7.0700405423654e-05,35298998.184555,35423290.91825,35549275.322069,606.07986747297,639.78459834322,552.27734127944,593.92927593477
332106285600,1,-4.8764500941671e-10,3.8117178045121e-10,0,1726143.9046572,0,0,7.0653839921088e-05,35298325.799255,35422623.526531,35548549.684397,605.7064753613,639.90498418639,552.40199798693,594.05226782423
332737005600,1,-4.8784146751125e-10,3.8114533304631e-10,0,1726974.7510566,0,0,7.0607473898726e-05,35297656.294761,35421958.85242,35547826.503692,605.33437938163,640.02473413205,552.52609429275,594.17468478081
333367725600,1,-4.8803631647019e-10,3.8111785323496e-10,0,1727802.1465144,0,0,7.0561306735995e-05,35296989.726765,35421297.075414,35547106.260776,604.96357836778,640.14385182513,552.64963253786,594.29652925932
333998445600,1,-4.8823010951538e-10,3.8108938005068e-10,0,1728626.1000813,0,0,7.0515337628968e-05,35296325.971171,35420637.990489,35546388.458566,604.59407002341,640.26233986884,552.77261505264,594.41780361072
334629165600,1,-4.8842250788304e-10,3.8105942207319e-10,0,1729446.6204259,0,0,7.0469565898562e-05,35295664.688227,35419981.274373,35545672.871305,604.22585291156,640.38020090143,552.89504404735,594.53851004642
335259885600,1,-4.8861381318548e-10,3.8102887671838e-10,0,1730263.7179819,0,0,7.0423991171247e-05,35295006.738038,35419327.784925,35544960.373416,603.85892759624,640.4974383937,553.0169220457,594.65865129727
335890605600,1,-4.8880429108418e-10,3.8099737466779e-10,0,1731077.4012063,0,0,7.0378612554887e-05,35294351.513809,35418676.840119,35544250.120682,603.4932910983,640.61405459933,553.13825133359,594.77822958128
336521325600,1,-4.8899310982258e-10,3.8096476370098e-10,0,1731887.6467215,0,0,7.0333431457224e-05,35293699.101067,35418028.688423,35543542.713426,603.12895837926,640.73004611715,553.25903419042,594.89724633019
337152045600,1,-4.8918056327454e-10,3.8093091136237e-10,0,1732694.5258565,0,0,7.0288443644216e-05,35293049.336728,35417383.071069,35542837.693814,602.76589931786,640.84542866409,553.3792728705,595.01570526454
337782765600,1,-4.8936723854455e-10,3.8089636063342e-10,0,1733498.0273299,0,0,7.0243649647432e-05,35292402.402109,35416740.133362,35542135.100934,602.4041219391,640.96019990553,553.49896970659,595.13360875979
338413485600,1,-4.8955251467087e-10,3.8086059763399e-10,0,1734298.1524021,0,0,7.019904936375e-05,35291758.227946,35416099.898374,35541435.131139,602.04362908368,641.0743612985,553.61812694667,595.25095873856
339044205600,1,-4.8973665888601e-10,3.8082391914345e-10,0,1735094.9084397,0,0,7.0154642250839e-05,35291116.856073,35415462.33189,35540737.703397,601.68442012854,641.18791538818,553.73674689649,595.36775664265
339674925600,1,-4.8991961257943e-10,3.8078646437857e-10,0,1735888.3055326,0,0,7.011042768259e-05,35290478.380464,35414827.528334,35540042.917842,601.32649367023,641.30086517444,553.85483187886,595.4840058192
340305645600,1,-4.9010182047949e-10,3.807479859902e-10,0,1736678.3525982,0,0,7.0066404908098e-05,35289842.566885,35414195.258318,35539350.357646,600.96984746576,641.41321314923,553.9723841332,595.5997089725
340936365600,1,-4.9028212581841e-10,3.8070829442485e-10,0,1737465.0614575,0,0,7.0022573390706e-05,35289209.382085,35413565.610928,35538660.601757,600.61448057455,641.52496289328,554.08940582915,595.7148683129
341567085600,1,-4.9046190446888e-10,3.8066793675916e-10,0,1738248.4384354,0,0,6.9978932525809e-05,35288579.170489,35412938.722107,35537973.241385,600.26039187527,641.63611653035,554.20589935207,595.82948598017
342197805600,1,-4.9064006235986e-10,3.8062655053005e-10,0,1739028.4940086,0,0,6.9935481739702e-05,35287951.607978,35412314.484029,35537288.551144,599.90758018536,641.74667710737,554.32186686201,595.94356419023
342828525600,1,-4.9081717559974e-10,3.8058410084544e-10,0,1739805.2379774,0,0,6.9892220259533e-05,35287326.643445,35411692.708206,35536606.168741,599.55604292936,641.85664721901,554.43731055799,596.05710502544
343459245600,1,-4.9099302738954e-10,3.8054047534947e-10,0,1740578.6791705,0,0,6.9849147537696e-05,35286704.255949,35411073.427046,35535926.190326,599.20577914626,641.96602959408,554.55223261519,596.17011067238
344089965600,1,-4.9116799154564e-10,3.804963439051e-10,0,1741348.8268641,0,0,6.980626307176e-05,35286084.849758,35410456.99367,35535248.896866,598.85678813791,642.07482711521,554.66663536927,596.28258300914
344720685600,1,-4.9134176842457e-10,3.8045138543386e-10,0,1742115.6918751,0,0,6.9763566167147e-05,35285468.323756,35409843.307958,35534574.274887,598.50906772835,642.18304270435,554.78052108939,596.39452492114
345351405600,1,-4.9151454038192e-10,3.8040565516128e-10,0,1742879.2824166,0,0,6.9721056152036e-05,35284854.37281,35409232.107765,35533901.983906,598.16261602891,642.29067873773,554.89389191449,596.50593871473
345982125600,1,-4.9168580943641e-10,3.803582476438e-10,0,1743639.6068074,0,0,6.9678732396309e-05,35284242.647882,35408623.102248,35533231.806148,597.81743140907,642.39773764374,555.00674986364,596.61682642491
346612845600,1,-4.9185610980757e-10,3.803104286069e-10,0,1744396.6745963,0,0,6.9636594524666e-05,35283633.832246,35408016.894337,35532564.387787,597.47351393643,642.50422252194,555.11909723087,596.72719033846
347243565600,1,-4.9202541272614e-10,3.8026172777274e-10,0,1745150.4965014,0,0,6.9594641759616e-05,35283027.807807,35407413.33374,35531899.464586,597.13086073579,642.61013608923,555.23093624663,596.83703265511
347874285600,1,-4.9219334648338e-10,3.8021197087119e-10,0,1745901.0816479,0,0,6.9552873454957e-05,35282424.236822,35406812.178179,35531236.885196,596.78946992696,642.71548092122,555.34226897285,596.94635555198
348505005600,1,-4.9236036350801e-10,3.80161445116e-10,0,1746648.4386332,0,0,6.9511289125761e-05,35281823.456963,35406213.679923,35530576.849188,596.44934077496,642.8202597068,555.45309765588,597.05516137344
349135725600,1,-4.9252615342658e-10,3.8011014765495e-10,0,1747392.5774971,0,0,6.9469888102714e-05,35281225.260575,35405617.710333,35529919.269968,596.11047112326,642.92447515339,555.56342440899,597.16345243989
349766445600,1,-4.926909033049e-10,3.8005787053917e-10,0,1748133.4659467,0,0,6.9428672086576e-05,35280629.758112,35405024.306059,35529264.141466,595.77287816925,643.02812243388,555.67325141954,597.27123097765
350397165600,1,-4.92854543344e-10,3.8000489131366e-10,0,1748871.1794523,0,0,6.9387636832547e-05,35280036.86293,35404433.427103,35528611.483019,595.43653038826,643.13121677936,555.78258082029,597.37849923705
351027885600,1,-4.9301689836043e-10,3.7995059124502e-10,0,1749605.7167965,0,0,6.9346782260187e-05,35279446.391491,35403844.912001,35527961.11167,595.10143037248,643.23375795377,555.89141466579,597.48525936674
351658605600,1,-4.931785083114e-10,3.7989618187524e-10,0,1750337.0776789,0,0,6.9306108522202e-05,35278859.034449,35403259.360815,35527313.593989,594.76758230736,643.33574710199,555.99975530658,597.59151358472
352289325600,1,-4.9333895792926e-10,3.7984071528494e-10,0,1751065.2548072,0,0,6.9265615570205e-05,35278273.749335,35402675.804861,35526667.936144,594.43498936935,643.43718358108,556.10760462438,597.69726394261
352920045600,1,-4.9349827249144e-10,3.7978432938416e-10,0,1751790.2720978,0,0,6.9225302379182e-05,35277691.378494,35402095.08512,35526025.123621,594.10364586086,643.53807316597,556.21496487795,597.80251080616
353550765600,1,-4.9365635708931e-10,3.7972705610754e-10,0,1752512.1394001,0,0,6.9185168058301e-05,35277111.253236,35401516.524403,35525384.435599,593.77354786232,643.63841807063,556.32183803672,597.90725908235
354181485600,1,-4.9381382089925e-10,3.7966927882782e-10,0,1753230.8626037,0,0,6.9145212369352e-05,35276534.024899,35400940.695766,35524746.297469,593.44469631236,643.7382205575,556.42822636672,598.01151119366
354812205600,1,-4.9396971580394e-10,3.7961046156383e-10,0,1753946.4508573,0,0,6.9105434689828e-05,35275959.166108,35400367.255688,35524110.588053,593.11708919107,643.83748307535,556.53413180978,598.11526875839
355442925600,1,-4.9412467058526e-10,3.7955113102989e-10,0,1754658.9148548,0,0,6.9065834437439e-05,35275387.142496,35399796.514661,35523477.516141,592.79072464196,643.9362084909,556.63955658402,598.21853228055
356073645600,1,-4.9427854220601e-10,3.7949094547542e-10,0,1755368.2544358,0,0,6.9026411359243e-05,35274817.414122,35399228.038288,35522846.580798,592.4656038043,644.03439765147,556.74450262063,598.32130586053
356704365600,1,-4.9443141844296e-10,3.7942954889972e-10,0,1756074.470584,0,0,6.8987165337726e-05,35274249.99434,35398661.714814,35522217.792655,592.14172868895,644.13205127667,556.84897195353,598.4235897633
357335085600,1,-4.9458335233103e-10,3.793674406927e-10,0,1756777.5993747,0,0,6.8948094382885e-05,35273685.123359,35398097.865443,35521591.342005,591.81908576239,644.22917762476,556.95296665645,598.52538772744
357965805600,1,-4.9473408783672e-10,3.7930505436923e-10,0,1757477.6477102,0,0,6.8909198277176e-05,35273123.218612,35397536.897109,35520967.82821,591.49767588381,644.32577828472,557.05648894227,598.62670197903
358596525600,1,-4.948837351216e-10,3.7924156815694e-10,0,1758174.6188787,0,0,6.887047637163e-05,35272563.369342,35396977.912452,35520346.200365,591.17749704612,644.42185410969,557.15954065688,598.72753407879
359227245600,1,-4.9503275730338e-10,3.7917734152768e-10,0,1758868.5170794,0,0,6.8831928545872e-05,35272006.133767,35396421.418417,35519726.923028,590.85855094052,644.51740719287,557.26212392521,598.82788602366
359857965600,1,-4.951806018854e-10,3.791123845145e-10,0,1759559.3522851,0,0,6.879355418246e-05,35271451.334893,35395867.276302,35519109.985317,590.54083532405,644.6124401494,557.36424075743,598.92775977852
360488685600,1,-4.9532725225277e-10,3.7904673232056e-10,0,1760247.1348365,0,0,6.8755352758038e-05,35270899.166684,35395315.709989,35518495.677189,590.22434857757,644.70695582501,557.46589322073,599.02715748242
361119405600,1,-4.9547304144323e-10,3.7898040411867e-10,0,1760931.8703512,0,0,6.8717323691837e-05,35270349.323175,35394766.345663,35517883.452808,589.9090889429,644.80095582101,557.56708329023,599.12608017642
361750125600,1,-4.9561751940812e-10,3.7891306043981e-10,0,1761613.5702411,0,0,6.8679466448566e-05,35269801.946651,35394219.443161,35517273.721084,589.59505460008,644.8944432467,557.66781295204,599.22453143189
362380845600,1,-4.957615561148e-10,3.7884564080103e-10,0,1762292.2462706,0,0,6.8641780294355e-05,35269257.364614,35393675.12719,35516666.417004,589.28224225774,644.98742088866,557.76808438463,599.32251321237
363011565600,1,-4.9590395698366e-10,3.7877715215298e-10,0,1762967.9082921,0,0,6.860426457847e-05,35268714.893002,35393132.987934,35516061.415308,588.97064931327,645.0798912006,557.86789937166,599.42002731273
363642285600,1,-4.960454929688e-10,3.7870798396925e-10,0,1763640.5650252,0,0,6.8566918785849e-05,35268174.993366,35392593.292192,35515458.780647,588.66027418295,645.17185658491,557.96725998226,599.51707575732
364273005600,1,-4.9618616488664e-10,3.7863824937241e-10,0,1764310.2259699,0,0,6.8529742263622e-05,35267637.49183,35392055.905418,35514858.331909,588.35111422001,645.26331929324,558.06616818086,599.61366055561
364903725600,1,-4.9632601826787e-10,3.7856775737417e-10,0,1764976.8970791,0,0,6.8492734656484e-05,35267102.38712,35391520.767452,35514260.138401,588.04316911848,645.35428157643,558.16462595693,599.70978361502
365534445600,1,-4.96464677089e-10,3.7849654250571e-10,0,1765640.5879599,0,0,6.8455895425979e-05,35266569.673435,35390987.987566,35513664.329454,587.73643699955,645.44474587791,558.26263524637,599.80544700237
366165165600,1,-4.9660234067752e-10,3.7842471844617e-10,0,1766301.3090032,0,0,6.841922394014e-05,35266039.436774,35390457.638087,35513070.894959,587.43091523976,645.53471471505,558.36019800734,599.90065172977
366795885600,1,-4.9673895222379e-10,3.7835207628852e-10,0,1766959.0679788,0,0,6.8382719645986e-05,35265511.456557,35389929.460074,35512479.651594,587.126601926,645.62419015167,558.45731614249,599.99540164774
367426605600,1,-4.9687466670837e-10,3.7827889953057e-10,0,1767613.8747155,0,0,6.8346381981466e-05,35264985.886384,35389403.597484,35511890.687889,586.82349492629,645.71317475003,558.55399160463,600.08969829698
368057325600,1,-4.9700954575403e-10,3.7820499786156e-10,0,1768265.7414326,0,0,6.8310210170137e-05,35264462.672623,35388880.008928,35511303.878435,586.52159038695,645.80167108891,558.65022632713,600.18354337576
368688045600,1,-4.971432292465e-10,3.7813031681656e-10,0,1768914.6749133,0,0,6.8274203885791e-05,35263941.770371,35388358.662149,35510719.469325,586.22088802303,645.88968169479,558.74602221296,600.27693826041
369318765600,1,-4.9727622083742e-10,3.7805538293127e-10,0,1769560.6836532,0,0,6.8238362652534e-05,35263423.600245,35387839.949993,35510137.584869,585.92138633602,645.97720879217,558.84138133384,600.36988564099
369949485600,1,-4.9740795948751e-10,3.7797960655998e-10,0,1770203.7786482,0,0,6.8202685639836e-05,35262907.493958,35387323.265598,35509557.771867,585.62308109088,646.06425462673,558.93630545526,600.46238743227
370580205600,1,-4.9753882726403e-10,3.7790316873465e-10,0,1770843.9713504,0,0,6.8167172194155e-05,35262393.706588,35386808.805995,35508980.103761,585.32596927076,646.15082174806,559.03079650949,600.55444551532
371210925600,1,-4.9766891120795e-10,3.7782620601811e-10,0,1771481.2671163,0,0,6.8131822077514e-05,35261882.34272,35386296.683164,35508404.849619,585.03005122945,646.23691240732,559.12485643325,600.646061763
371841645600,1,-4.9779816993119e-10,3.7774884025432e-10,0,1772115.6746901,0,0,6.8096634723499e-05,35261373.484608,35385786.962504,35507831.920845,584.73532471108,646.3225287576,559.21848719322,600.73723814905
372472365600,1,-4.9792605348057e-10,3.7767035486609e-10,0,1772747.2038673,0,0,6.8061609431705e-05,35260866.595614,35385279.211356,35507261.025359,584.44178640271,646.40767297633,559.31169049885,600.82797645661
373103085600,1,-4.980533454038e-10,3.775915913243e-10,0,1773375.8639244,0,0,6.8026745736737e-05,35260362.171136,35384773.793499,35506692.401473,584.14943469766,646.49234751441,559.40446833071,600.91827866519
373733805600,1,-4.9817963950047e-10,3.775120088563e-10,0,1774001.6653888,0,0,6.7992042921428e-05,35259859.857636,35384270.412701,35506125.817631,583.85826606781,646.57655463153,559.49682248604,601.0081465819
374364525600,1,-4.983046963773e-10,3.7743199336777e-10,0,1774624.6173064,0,0,6.7957500690598e-05,35259360.058627,35383769.540283,35505561.905253,583.56828010883,646.66029712161,559.58875487634,601.0975822404
374995245600,1,-4.9842934589927e-10,3.7735143825591e-10,0,1775244.7253596,0,0,6.7923118411079e-05,35258862.558303,35383270.825079,35504999.969318,583.27947417192,646.74357639127,559.68026738133,601.18658752449
375625965600,1,-4.985527270206e-10,3.7727035550193e-10,0,1775862.0009972,0,0,6.7888895546603e-05,35258367.302301,35382774.329928,35504440.358017,582.99184591149,646.82639521385,559.7713618049,601.27516438917
376256685600,1,-4.9867547701243e-10,3.7718866674112e-10,0,1776476.4537648,0,0,6.7854831446253e-05,35257874.356148,35382280.033036,35503882.865648,582.70539225432,646.90875576298,559.86204002248,601.36331386209
376887405600,1,-4.9879685774292e-10,3.7710568827731e-10,0,1777088.0928923,0,0,6.782092550125e-05,35257383.268022,35381787.569446,35503327.343833,582.42011043047,646.9906602194,559.95230369826,601.45103859279
377518125600,1,-4.9891794030652e-10,3.7702319233267e-10,0,1777696.9270584,0,0,6.7787177348857e-05,35256894.813272,35381297.598996,35502774.196764,582.1359994656,647.07211101919,560.04215484125,601.53834099233
378148845600,1,-4.9903780842336e-10,3.769399873173e-10,0,1778302.9665265,0,0,6.7753586424527e-05,35256408.742867,35380810.005453,35502223.531959,581.85305680111,647.15311063043,560.13159527131,601.6252229901
378779565600,1,-4.9915688495555e-10,3.7685610924218e-10,0,1778906.2215618,0,0,6.7720151862251e-05,35255924.6272,35380324.272384,35501674.688042,581.57127767102,647.23366095987,560.22062669581,601.71168613584
379410285600,1,-4.9927490961025e-10,3.7677170155618e-10,0,1779506.7012093,0,0,6.7686873370556e-05,35255442.893448,35379840.85574,35501128.291031,581.29066153183,647.31376468384,560.30925098842,601.79773229817
380041005600,1,-4.9939243135459e-10,3.766867933596e-10,0,1780104.4115347,0,0,6.7653750369341e-05,35254963.314385,35379359.472048,35500583.822609,581.01120592389,647.3934233036,560.39746993397,601.88336133958
380671725600,1,-4.9950857967447e-10,3.7660112048142e-10,0,1780699.3620032,0,0,6.7620782423369e-05,35254485.808783,35378880.231107,35500041.597328,580.73290919485,647.47263925053,560.48528521201,601.96857825342
381302445600,1,-4.9962421813293e-10,3.7651513929984e-10,0,1781291.5624197,0,0,6.7587968922157e-05,35254010.663211,35378403.158872,35499501.535263,580.45576837848,647.55141475075,560.5726987279,602.05338417482
381933165600,1,-4.997388359165e-10,3.7642868774748e-10,0,1781881.0224363,0,0,6.7555309337396e-05,35253537.751428,35377928.317915,35498963.741233,580.1797810944,647.62975213282,560.65971223674,602.13778057472
382563885600,1,-4.9985237818556e-10,3.7634158101976e-10,0,1782467.7517871,0,0,6.7522803008444e-05,35253066.846548,35377455.433017,35498427.992976,579.90494397487,647.70765350242,560.74632742597,602.22176896217
383194605600,1,-4.9996548715303e-10,3.7625409038467e-10,0,1783051.7569437,0,0,6.7490449534934e-05,35252598.166688,35376984.640747,35497894.277019,579.63125573877,647.7851207034,560.83254611932,602.30535107135
383825325600,1,-5.000774810092e-10,3.7616584139929e-10,0,1783633.0478301,0,0,6.7458248365124e-05,35252131.545413,35376515.878225,35497362.668829,579.35871375805,647.8621560571,560.91837001291,602.38852867315
384456045600,1,-5.0018865611031e-10,3.7607730061793e-10,0,1784211.6338056,0,0,6.7426199023315e-05,35251667.269626,35376049.419608,35496833.361227,579.08731597517,647.93876188771,561.00380092537,602.47130372864
385086765600,1,-5.0029901682624e-10,3.7598834115476e-10,0,1784787.525306,0,0,6.7394300852173e-05,35251205.166175,35375585.048822,35496306.232751,578.81705892037,648.01494044352,561.08884060221,602.55367792727
385717485600,1,-5.004085018103e-10,3.7589879340879e-10,0,1785360.7313776,0,0,6.7362553237515e-05,35250745.066599,35375122.6189,35495781.07862,578.54793950895,648.09069372231,561.1734907314,602.63565298076
386348205600,1,-5.005173145781e-10,3.7580887196926e-10,0,1785931.2606563,0,0,6.7330955719402e-05,35250287.187016,35374662.33606,35495258.026299,578.27995578638,648.166023848,561.25775308444,602.71723074719
386978925600,1,-5.0062511142253e-10,3.7571842016076e-10,0,1786499.1226772,0,0,6.7299507799441e-05,35249831.451576,35374204.132989,35494737.224868,578.01310544111,648.2409331551,561.34162938274,602.79841295105
387609645600,1,-5.0073213980277e-10,3.7562763187309e-10,0,1787064.3254588,0,0,6.726820892828e-05,35249377.840894,35373748.015727,35494218.489585,577.74738587173,648.31542350297,561.42512132267,602.87920143823
388240365600,1,-5.0083812487302e-10,3.7553607161999e-10,0,1787626.877621,0,0,6.723705855852e-05,35248926.120457,35373293.728608,35493701.716921,577.48279443258,648.38949689861,561.50823052852,602.95959784591
388871085600,1,-5.0094379712048e-10,3.7544435351023e-10,0,1788186.7668348,0,0,6.7206057384619e-05,35248476.776571,35372841.725805,35493187.039662,577.21933890242,648.46315157617,561.59095882557,603.03960200196
389501805600,1,-5.0104816718931e-10,3.7535193692387e-10,0,1788744.0342156,0,0,6.7175203158394e-05,35248029.36374,35372391.632698,35492674.558015,576.95700205536,648.53639604059,561.67330779635,603.11921896985
390132525600,1,-5.0115177602137e-10,3.7525916509909e-10,0,1789298.6863715,0,0,6.7144495416415e-05,35247584.02553,35371943.564522,35492164.109805,576.69578192176,648.60923122331,561.75527911957,603.19845025727
390763245600,1,-5.0125489896275e-10,3.7516623019925e-10,0,1789850.7272565,0,0,6.7113933946627e-05,35247140.96501,35371497.667821,35491655.786449,576.43567853332,648.68165825919,561.8368745677,603.27729709902
391393965600,1,-5.013568702955e-10,3.7507273585658e-10,0,1790400.165384,0,0,6.7083518217401e-05,35246699.816093,35371053.655963,35491149.503519,576.17668927134,648.75367903087,561.91809571558,603.35575887505
392024685600,1,-5.0145829768481e-10,3.7497889571004e-10,0,1790947.0068704,0,0,6.7053247920349e-05,35246260.951003,35370611.864609,35490645.411968,575.91881329311,648.82529536788,561.99894432121,603.43384086837
392655405600,1,-5.0155882950464e-10,3.7488448113068e-10,0,1791491.261333,0,0,6.7023122335129e-05,35245823.823526,35370171.757865,35490143.103745,575.66204649318,648.89650912239,562.07942190354,603.51154371432
393286125600,1,-5.0165850594046e-10,3.7478954403407e-10,0,1792032.9366097,0,0,6.6993141124104e-05,35245388.766671,35369733.665493,35489642.888631,575.40638766512,648.96732240845,562.15953014089,603.58886864279
393916845600,1,-5.0175751437605e-10,3.7469434635548e-10,0,1792572.0419894,0,0,6.6963303743544e-05,35244955.839771,35369297.636714,35489144.757306,575.15183398144,649.03773730234,562.23927071357,603.6658172833
394547565600,1,-5.0185573940692e-10,3.7459879409379e-10,0,1793108.5874708,0,0,6.6933609588944e-05,35244524.925215,35368863.548976,35488648.643578,574.89838210398,649.10775592332,562.3186452577,603.74239128164
395178285600,1,-5.0195315816775e-10,3.7450279560096e-10,0,1793642.5815026,0,0,6.6904058209278e-05,35244096.119521,35368431.52145,35488154.655428,574.64602990417,649.17738028882,562.39765543961,603.81859234075
395809005600,1,-5.0204969922383e-10,3.7440639494698e-10,0,1794174.021066,0,0,6.6874649684679e-05,35243669.232032,35368001.400275,35487662.645146,574.39477989511,649.24661018323,562.47630281745,603.89441982832
396439725600,1,-5.0214568848546e-10,3.7430975473947e-10,0,1794702.9328049,0,0,6.6845382563984e-05,35243244.509535,35367573.313566,35487172.717503,574.14462137626,649.31545100511,562.55458911721,603.96987988657
397070445600,1,-5.0224064276714e-10,3.7421256895408e-10,0,1795229.326199,0,0,6.6816256191925e-05,35242821.489281,35367146.955893,35486684.604856,573.89555059515,649.38390439432,562.63251577632,604.04497272485
397701165600,1,-5.023344906008e-10,3.7411455547602e-10,0,1795753.1978216,0,0,6.6787270850418e-05,35242400.421284,35366722.538071,35486198.607092,573.64757152378,649.45197043222,562.71008438811,604.11969932778
398331885600,1,-5.024284180917e-10,3.740169749145e-10,0,1796274.5653573,0,0,6.6758425499396e-05,35241981.676011,35366300.262821,35485714.624304,573.40067701294,649.51965263897,562.78729672944,604.1940614231
398962605600,1,-5.0252122824799e-10,3.7391883423013e-10,0,1796793.4395524,0,0,6.6729719549847e-05,35241564.841021,35365879.896771,35485232.720788,573.15486366283,649.58695322355,562.86415432808,604.26806075701
399593325600,1,-5.0261336119743e-10,3.7382023807703e-10,0,1797309.8269689,0,0,6.6701152525386e-05,35241149.928696,35365461.374746,35484752.677823,572.91012916549,649.65387355189,562.94065877364,604.34169898348
400224045600,1,-5.0270447790404e-10,3.7372120067542e-10,0,1797823.7361367,0,0,6.6672723989915e-05,35240736.832375,35365044.710492,35484274.635817,572.66647136083,649.72041557843,563.01681154182,604.41497734437
400854765600,1,-5.0279502074935e-10,3.7362210660158e-10,0,1798335.176301,0,0,6.6644433451487e-05,35240325.911732,35364630.093362,35483798.69725,572.42388761495,649.7865813597,563.09261433345,604.48789763561
401485485600,1,-5.028849013325e-10,3.7352232327869e-10,0,1798844.1536901,0,0,6.6616280405531e-05,35239916.753875,35364217.206585,35483324.525278,572.18237539121,649.85237229369,563.168068626,604.5604577707
402116205600,1,-5.0297418988763e-10,3.7342249133564e-10,0,1799350.6713483,0,0,6.6588264760581e-05,35239509.643357,35363806.25673,35482852.364283,571.94193538854,649.91778955086,563.24317605605,604.6326670725
402746925600,1,-5.0306236856163e-10,3.7332229400076e-10,0,1799854.7452961,0,0,6.6560385708299e-05,35239104.566957,35363397.406759,35482382.452775,571.70256214422,649.98283638355,563.31793815448,604.70452505604
403377645600,1,-5.031499786993e-10,3.732215802168e-10,0,1800356.3860766,0,0,6.6532642378121e-05,35238701.140923,35362990.105644,35481914.130894,571.4642500878,650.04751447927,563.39235638724,604.77603192246
404008365600,1,-5.0323678414486e-10,3.7312040554939e-10,0,1800855.601301,0,0,6.6505034467412e-05,35238299.578415,35362584.630715,35481447.740243,571.22699800784,650.11182576315,563.46643228646,604.84718896374
404639085600,1,-5.0332297291671e-10,3.7301937601291e-10,0,1801352.4003345,0,0,6.6477561556294e-05,35237900.237161,35362181.302857,35480983.570429,570.99080369679,650.17577236436,563.54016751771,604.91799786737
405269805600,1,-5.0340868066576e-10,3.7291815054519e-10,0,1801846.7895281,0,0,6.6450223176618e-05,35237502.950804,35361779.965453,35480521.389388,570.7556647842,650.23935570607,563.61356365741,604.98846029439
405900525600,1,-5.0349348115166e-10,3.7281634542783e-10,0,1802338.7790306,0,0,6.6423018632185e-05,35237107.2356,35361380.176117,35480060.905011,570.5215769444,650.30257761229,563.68662208112,605.0585776537
406531245600,1,-5.035773804327e-10,3.7271394887141e-10,0,1802828.3768708,0,0,6.6395947507815e-05,35236713.21599,35360982.070166,35479602.237289,570.28853805072,650.3654399429,563.75934423363,605.12835148594
407161965600,1,-5.0366076853395e-10,3.7261148686326e-10,0,1803315.5916172,0,0,6.6369009435886e-05,35236321.34939,35360586.04322,35479145.694119,570.0565462758,650.42794475454,563.8317317447,605.19778352712
407792685600,1,-5.0374351832828e-10,3.7250876250512e-10,0,1803800.4322686,0,0,6.6342203763286e-05,35235931.281662,35360191.733073,35478690.938708,569.82559764412,650.49009369894,563.90378608794,605.26687522519
408423405600,1,-5.0382533979205e-10,3.7240557125547e-10,0,1804282.9034856,0,0,6.6315530258577e-05,35235542.947117,35359799.204388,35478238.083442,569.59569157112,650.55188809956,563.97550867475,605.33562823848
409054125600,1,-5.0390660754963e-10,3.7230228983594e-10,0,1804763.0169051,0,0,6.6288988281111e-05,35235156.563595,35359408.533072,35477787.176949,569.366823964,650.61333030101,564.046901057,605.40404411608
409684845600,1,-5.0398707573095e-10,3.72198499434e-10,0,1805240.7827453,0,0,6.6262577172647e-05,35234771.871637,35359019.524083,35477338.032398,569.13899068,650.67442222523,564.11796464971,605.47212434596
410315565600,1,-5.0406703664996e-10,3.7209467652134e-10,0,1805716.2100461,0,0,6.6236296533706e-05,35234389.225651,35358632.496118,35476890.93654,568.91218955046,650.73516591059,564.18870103195,605.53987060604
410946285600,1,-5.0414614646015e-10,3.7199041942671e-10,0,1806189.307654,0,0,6.6210145776734e-05,35234008.338197,35358247.206359,35476445.69019,568.68641701788,650.79556303124,564.2591116312,605.60728442162
411577005600,1,-5.0422497215846e-10,3.7188636847518e-10,0,1806660.0829301,0,0,6.6184124515431e-05,35233629.474269,35357863.8327,35476002.38738,568.46167109918,650.85561528866,564.32919802866,605.67436738103
